PPG (Pulse)	Respiration (SS5LB)
-0.293884	-5.12177
-0.28949	-5.11322
-0.280762	-5.10437
-0.267822	-5.09552
-0.251587	-5.08667
-0.231384	-5.07751
-0.207336	-5.06866
-0.180359	-5.05981
-0.151855	-5.05096
-0.122314	-5.04211
-0.0913696	-5.03326
-0.0592041	-5.02472
-0.0269165	-5.01678
0.00427246	-5.00854
0.0336304	-5
0.0598145	-4.99115
0.0822754	-4.9823
0.101929	-4.97375
0.121765	-4.96521
0.140503	-4.95697
0.154846	-4.94843
0.161926	-4.93958
0.162964	-4.93073
0.162109	-4.92249
0.161194	-4.91425
0.159668	-4.90601
0.155884	-4.89746
0.149231	-4.88892
0.139893	-4.88037
0.129028	-4.87213
0.116943	-4.86389
0.10376	-4.85565
0.0892334	-4.84711
0.0737305	-4.83856
0.057312	-4.83032
0.0402222	-4.82239
0.0223999	-4.81415
0.00408936	-4.80591
-0.0145264	-4.79736
-0.0330811	-4.78882
-0.0521851	-4.78058
-0.0725098	-4.77234
-0.093811	-4.7644
-0.11438	-4.75647
-0.133057	-4.74823
-0.15033	-4.73969
-0.16864	-4.73145
-0.188354	-4.7229
-0.208191	-4.71497
-0.226807	-4.70673
-0.244629	-4.69849
-0.263123	-4.69025
-0.282776	-4.68231
-0.303345	-4.67438
-0.324463	-4.66644
-0.345154	-4.6582
-0.364319	-4.64996
-0.381348	-4.64203
-0.39679	-4.63379
-0.410767	-4.62585
-0.422913	-4.61792
-0.433594	-4.60999
-0.444397	-4.60236
-0.456848	-4.59473
-0.470215	-4.58679
-0.482239	-4.57886
-0.491577	-4.57092
-0.498413	-4.56299
-0.504028	-4.55505
-0.509338	-4.54712
-0.514587	-4.53918
-0.517029	-4.53125
-0.512695	-4.52362
-0.497742	-4.51599
-0.469421	-4.50836
-0.424683	-4.50073
-0.360352	-4.4928
-0.275391	-4.48547
-0.172974	-4.47784
-0.0592041	-4.47021
0.0595093	-4.46259
0.177795	-4.45465
0.291504	-4.44702
0.398621	-4.43909
0.49823	-4.43146
0.590088	-4.42383
0.672974	-4.4165
0.745239	-4.40948
0.805908	-4.40186
0.856201	-4.39423
0.897705	-4.38629
0.931274	-4.37836
0.956482	-4.37103
0.973206	-4.36401
0.98175	-4.35669
0.983948	-4.34937
0.980225	-4.34174
0.971375	-4.33441
0.957581	-4.32678
0.939453	-4.31915
0.917542	-4.31152
0.892212	-4.30389
0.864258	-4.29688
0.834778	-4.28955
0.804016	-4.28253
0.771545	-4.2749
0.735718	-4.26758
0.696289	-4.25995
0.654358	-4.25262
0.610657	-4.2453
0.565002	-4.23767
0.51825	-4.23004
0.471375	-4.22272
0.424988	-4.2157
0.37793	-4.20837
0.328064	-4.20135
0.275146	-4.19434
0.220459	-4.18732
0.164734	-4.17999
0.108276	-4.17206
0.0512695	-4.16443
-0.00463867	-4.1571
-0.0577393	-4.15039
-0.10614	-4.14368
-0.150818	-4.13635
-0.194092	-4.12872
-0.23761	-4.12109
-0.280518	-4.11407
-0.31897	-4.10736
-0.348145	-4.10034
-0.366455	-4.09302
-0.375244	-4.086
-0.377991	-4.07928
-0.376709	-4.07257
-0.371643	-4.06647
-0.361633	-4.05975
-0.346558	-4.05243
-0.326355	-4.04541
-0.300964	-4.03809
-0.270691	-4.03076
-0.236755	-4.02344
-0.201416	-4.01642
-0.166382	-4.0097
-0.131592	-4.0033
-0.0970459	-3.99689
-0.0629272	-3.98987
-0.0308838	-3.98285
-0.00177002	-3.97552
0.024292	-3.96851
0.0482788	-3.96179
0.0705566	-3.95508
0.0906982	-3.94836
0.107605	-3.94226
0.120789	-3.93616
0.129761	-3.93005
0.135498	-3.92365
0.138	-3.91693
0.138	-3.91022
0.135986	-3.9035
0.132935	-3.89679
0.129028	-3.89008
0.123779	-3.88306
0.115662	-3.87634
0.104248	-3.86932
0.0897827	-3.8623
0.0735474	-3.85559
0.0571899	-3.84918
0.0423584	-3.84277
0.0289307	-3.83636
0.0151978	-3.82996
-0.000671387	-3.82355
-0.019043	-3.81683
-0.0385132	-3.81012
-0.0582275	-3.80341
-0.0780029	-3.79639
-0.0980225	-3.78967
-0.117798	-3.78326
-0.136902	-3.77686
-0.155701	-3.77075
-0.1745	-3.76465
-0.193604	-3.75885
-0.213135	-3.75305
-0.23407	-3.74664
-0.256836	-3.74023
-0.280823	-3.73352
-0.304688	-3.72681
-0.326477	-3.72009
-0.344666	-3.71399
-0.359192	-3.70758
-0.371216	-3.70117
-0.383118	-3.69446
-0.395813	-3.68774
-0.409241	-3.68134
-0.423828	-3.67493
-0.43988	-3.66882
-0.456604	-3.66272
-0.471741	-3.65692
-0.483459	-3.65082
-0.490662	-3.64471
-0.492493	-3.63861
-0.488281	-3.63251
-0.476501	-3.62671
-0.4552	-3.62061
-0.419617	-3.6142
-0.365295	-3.60779
-0.2901	-3.60168
-0.19751	-3.59558
-0.0941772	-3.58948
0.0129395	-3.58307
0.119507	-3.57666
0.223022	-3.57086
0.322266	-3.56476
0.415466	-3.55896
0.501404	-3.55286
0.578979	-3.54645
0.648132	-3.54034
0.709167	-3.53394
0.762573	-3.52783
0.807617	-3.52203
0.843994	-3.51624
0.872253	-3.51044
0.893677	-3.50433
0.908997	-3.49823
0.917664	-3.49182
0.921753	-3.48541
0.926208	-3.479
0.927856	-3.4729
0.921875	-3.4668
0.902344	-3.46069
0.872437	-3.4549
0.838501	-3.4491
0.804077	-3.4436
0.769531	-3.43842
0.734619	-3.43292
0.698425	-3.42712
0.6604	-3.42133
0.6203	-3.41583
0.578796	-3.41003
0.536316	-3.40424
0.492859	-3.39844
0.448303	-3.39264
0.402771	-3.38654
0.355286	-3.38074
0.305786	-3.37494
0.254639	-3.36945
0.202637	-3.36334
0.149231	-3.35754
0.0939331	-3.35144
0.0374756	-3.34595
-0.0163574	-3.34015
-0.0658569	-3.33466
-0.111328	-3.32855
-0.153931	-3.32275
-0.19281	-3.31696
-0.225952	-3.31116
-0.252869	-3.30597
-0.276001	-3.30048
-0.29718	-3.29498
-0.315979	-3.28918
-0.329895	-3.28308
-0.337219	-3.27698
-0.337402	-3.27148
-0.332153	-3.2663
-0.322388	-3.26111
-0.308472	-3.25592
-0.290649	-3.25043
-0.268982	-3.24493
-0.243164	-3.23914
-0.213867	-3.23334
-0.182312	-3.22784
-0.150574	-3.22266
-0.119751	-3.21747
-0.0897217	-3.21198
-0.0603638	-3.20618
-0.0323486	-3.20007
-0.00653076	-3.19427
0.0163574	-3.18909
0.0360718	-3.1842
0.0531616	-3.17871
0.0688477	-3.17322
0.0828857	-3.16742
0.09375	-3.16193
0.100769	-3.15674
0.10437	-3.15155
0.106079	-3.14606
0.106262	-3.14056
0.103821	-3.13538
0.0981445	-3.13019
0.0895996	-3.12469
0.0795898	-3.1192
0.0695801	-3.11401
0.0598755	-3.10852
0.0493774	-3.10303
0.0377808	-3.09723
0.0253296	-3.09174
0.0134277	-3.08655
0.00268555	-3.08167
-0.00750732	-3.07709
-0.0197144	-3.07251
-0.0358276	-3.06732
-0.0562744	-3.06183
-0.0786743	-3.05634
-0.100342	-3.05115
-0.120422	-3.04596
-0.140198	-3.04077
-0.160889	-3.03558
-0.183167	-3.0304
-0.205994	-3.02551
-0.228943	-3.02063
-0.251587	-3.01575
-0.273621	-3.01056
-0.294678	-3.00568
-0.31488	-3.00049
-0.3349	-2.99561
-0.355408	-2.99042
-0.375793	-2.98523
-0.395203	-2.98004
-0.412842	-2.97485
-0.429993	-2.96997
-0.447632	-2.96478
-0.465881	-2.95959
-0.482727	-2.95471
-0.49707	-2.94983
-0.508057	-2.94495
-0.514771	-2.94006
-0.516113	-2.93488
-0.510437	-2.92969
-0.49408	-2.9245
-0.462219	-2.91992
-0.411194	-2.91504
-0.341248	-2.91046
-0.256165	-2.90558
-0.161133	-2.90039
-0.0604858	-2.89551
0.0419922	-2.89032
0.143188	-2.88513
0.240479	-2.88025
0.331604	-2.87537
0.415039	-2.86987
0.490784	-2.85767
0.558716	-2.82074
0.619385	-2.73773
0.671997	-2.59857
0.716553	-2.41333
0.75354	-2.20673
0.783569	-2.00165
0.806946	-1.80969
0.823242	-1.63513
0.831787	-1.47858
0.833313	-1.33911
0.829956	-1.21552
0.823303	-1.10565
0.813354	-1.00769
0.798889	-0.919495
0.778625	-0.836792
0.754333	-0.753784
0.727661	-0.664063
0.698792	-0.565796
0.666748	-0.462646
0.631531	-0.363159
0.594482	-0.274353
0.556702	-0.198059
0.517639	-0.132446
0.476379	-0.0756836
0.432983	-0.0250244
0.387573	0.0241089
0.340637	0.0814819
0.292419	0.152588
0.243225	0.23468
0.192993	0.317688
0.141541	0.392151
0.0889893	0.454712
0.0360718	0.504761
-0.0159302	0.541687
-0.0664673	0.565491
-0.11554	0.578308
-0.162842	0.583496
-0.207092	0.584717
-0.246765	0.584412
-0.280334	0.583191
-0.308167	0.58197
-0.331238	0.580444
-0.350769	0.578613
-0.366272	0.575867
-0.376831	0.573425
-0.382446	0.573425
-0.384216	0.576782
-0.380859	0.583801
-0.3703	0.592346
-0.351746	0.59967
-0.327515	0.605774
-0.300476	0.612488
-0.27179	0.622559
-0.241577	0.636292
-0.210571	0.652466
-0.179932	0.669861
-0.150269	0.68573
-0.120544	0.698242
-0.0910034	0.706482
-0.062439	0.71106
-0.036499	0.713806
-0.0144043	0.721436
0.0032959	0.742188
0.0178833	0.783691
0.0310059	0.847168
0.0442505	0.927124
0.0571289	1.0141
0.067627	1.10626
0.0740967	1.21399
0.0765991	1.34979
0.0758057	1.51581
0.0730591	1.6983
0.0690918	1.87958
0.0639648	2.05109
0.0575562	2.21039
0.0505371	2.35992
0.0439453	2.50275
0.0369263	2.64374
0.0276489	2.78687
0.0155029	2.93182
0.000732422	3.07343
-0.0152588	3.20709
-0.0323486	3.33099
-0.0500488	3.44635
-0.0665894	3.55621
-0.0819092	3.66241
-0.0966797	3.76587
-0.11261	3.86536
-0.131226	3.9624
-0.15332	4.05975
-0.178345	4.15863
-0.203003	4.25568
-0.224121	4.34662
-0.241089	4.42749
-0.25708	4.49951
-0.274658	4.56451
-0.292664	4.62311
-0.309143	4.67529
-0.324951	4.72168
-0.341919	4.76501
-0.360718	4.80682
-0.379089	4.84985
-0.395264	4.89777
-0.409851	4.95209
-0.423767	5.01373
-0.436646	5.07996
-0.447998	5.14709
-0.455688	5.21118
-0.457031	5.26917
-0.446899	5.31891
-0.421143	5.36072
-0.378357	5.39551
-0.319763	5.42389
-0.247437	5.44769
-0.164673	5.46814
-0.074707	5.48676
0.0181274	5.50415
0.111267	5.52063
0.202148	5.53528
0.288879	5.54871
0.369202	5.56061
0.443298	5.5719
0.512146	5.58289
0.576233	5.59509
0.634521	5.60913
0.685242	5.625
0.727417	5.64148
0.761414	5.65857
0.788391	5.67596
0.808899	5.69489
0.823181	5.71503
0.831604	5.73639
0.834778	5.75836
0.833313	5.78186
0.827332	5.80841
0.816711	5.84045
0.801575	5.87738
0.78241	5.91705
0.759094	5.9613
0.731995	6.0141
0.702332	6.07819
0.671631	6.15112
0.640259	6.22314
0.608032	6.28632
0.574097	6.33606
0.538452	6.37299
0.500977	6.40167
0.461975	6.42426
0.42218	6.44318
0.381409	6.45874
0.339355	6.47247
0.296021	6.48529
0.251648	6.4975
0.207581	6.51031
0.163635	6.52313
0.12085	6.53503
0.0801392	6.54572
0.0419922	6.55426
0.00579834	6.56036
-0.0286255	6.56525
-0.0612183	6.56982
-0.0909424	6.57471
-0.11731	6.5802
-0.140076	6.5863
-0.158875	6.5921
-0.173523	6.59729
-0.184387	6.60126
-0.191162	6.60431
-0.193909	6.60675
-0.192627	6.60828
-0.187988	6.60919
-0.178101	6.61072
-0.159607	6.61255
-0.131104	6.61346
-0.0959473	6.61377
-0.0599365	6.61285
-0.0272217	6.61163
0.00201416	6.61041
0.0285034	6.6098
0.0535278	6.61041
0.0770874	6.61285
0.098877	6.61743
0.117798	6.62323
0.133057	6.62872
0.14386	6.6333
0.151367	6.63605
0.156433	6.63788
0.160645	6.6394
0.163757	6.64124
0.1651	6.64398
0.164124	6.64673
0.161194	6.64917
0.157532	6.65161
0.153687	6.65497
0.149048	6.65924
0.143005	6.66412
0.134644	6.67175
0.123962	6.68365
0.111877	6.70013
0.0998535	6.71844
0.0881958	6.73431
0.0758667	6.74561
0.0614624	6.75293
0.0455322	6.7572
0.0296631	6.75934
0.0144043	6.75995
-0.00140381	6.75903
-0.0187378	6.7572
-0.0370483	6.75537
-0.0557251	6.75323
-0.0740967	6.7511
-0.0922241	6.74835
-0.110229	6.7453
-0.127319	6.74164
-0.142822	6.73828
-0.157227	6.73462
-0.171753	6.73035
-0.187439	6.72577
-0.204224	6.72089
-0.220032	6.716
-0.234558	6.71112
-0.247864	6.70654
-0.260681	6.70166
-0.27356	6.69708
-0.287048	6.69281
-0.30127	6.68945
-0.315552	6.6861
-0.328125	6.68243
-0.33783	6.67847
-0.344604	6.67328
-0.348206	6.66779
-0.345581	6.66229
-0.331604	6.6571
-0.301208	6.65192
-0.253418	6.64703
-0.190735	6.64337
-0.118103	6.64093
-0.0395508	6.6391
0.0408936	6.63696
0.121582	6.63452
0.201355	6.63116
0.279175	6.62781
0.353638	6.62384
0.423828	6.61896
0.488586	6.61316
0.548096	6.60706
0.601807	6.60095
0.649963	6.59515
0.692688	6.58966
0.730164	6.58447
0.761841	6.57959
0.787842	6.57532
0.80835	6.57227
0.823181	6.57166
0.832764	6.57532
0.837219	6.58356
0.837341	6.59454
0.83429	6.60614
0.828186	6.61743
0.81897	6.62933
0.806152	6.64398
0.789612	6.65924
0.769592	6.67297
0.746704	6.68304
0.721191	6.68945
0.693176	6.69342
0.662842	6.69647
0.631531	6.70044
0.60022	6.70563
0.569031	6.71082
0.536865	6.71539
0.503174	6.71906
0.467896	6.72241
0.431946	6.72516
0.395813	6.72821
0.360168	6.73187
0.324646	6.73645
0.288147	6.74103
0.250244	6.745
0.212646	6.74805
0.177612	6.75079
0.146301	6.75385
0.116089	6.75629
0.085083	6.75751
0.0532837	6.75751
0.0241089	6.75629
6.10352E-005	6.75476
-0.0177002	6.75385
-0.0305176	6.75354
-0.0395508	6.75293
-0.0453491	6.75232
-0.0480957	6.7511
-0.0472412	6.74896
-0.0423584	6.74591
-0.0345459	6.74133
-0.0254517	6.73615
-0.0170288	6.73004
-0.00982666	6.72302
-0.00250244	6.71631
0.0065918	6.71082
0.017334	6.70746
0.0289917	6.70563
0.0402222	6.7038
0.0509033	6.70135
0.0614014	6.698
0.0718994	6.69434
0.0814819	6.69037
0.0897217	6.6864
0.0969849	6.68243
0.104248	6.67877
0.111877	6.67542
0.118713	6.67175
0.12262	6.66809
0.122681	6.66473
0.118652	6.66199
0.112	6.66016
0.103821	6.65894
0.0952759	6.65741
0.0871582	6.65558
0.0791626	6.65253
0.0706177	6.64825
0.0608521	6.64276
0.0501709	6.63574
0.039917	6.62811
0.0296631	6.61926
0.0194092	6.60919
0.0078125	6.59821
-0.00457764	6.58722
-0.0175171	6.57745
-0.0305176	6.56982
-0.0440063	6.56372
-0.0576172	6.55853
-0.0712891	6.55273
-0.0840454	6.54541
-0.0962524	6.53778
-0.106628	6.53015
-0.113831	6.52161
-0.120117	6.51215
-0.128906	6.50177
-0.142944	6.49048
-0.160583	6.47888
-0.17865	6.46667
-0.195984	6.45416
-0.212036	6.44257
-0.225647	6.43402
-0.235901	6.42883
-0.24408	6.42609
-0.251343	6.42426
-0.258057	6.42334
-0.263428	6.42242
-0.266541	6.42242
-0.267151	6.42212
-0.264893	6.42029
-0.258362	6.41663
-0.245789	6.41205
-0.224304	6.40717
-0.192383	6.40259
-0.149414	6.39862
-0.0968018	6.39526
-0.0357056	6.3916
0.0313721	6.38763
0.102478	6.38306
0.175903	6.37756
0.251343	6.37115
0.327637	6.36444
0.403015	6.35742
0.475586	6.3504
0.544067	6.34369
0.608887	6.33698
0.670166	6.33026
0.727722	6.32385
0.780762	6.31714
0.828247	6.31226
0.872559	6.31042
0.91626	6.31287
0.960266	6.31836
1.00116	6.32416
1.03473	6.32782
1.0578	6.32874
1.07068	6.32751
1.07568	6.32507
1.07611	6.32141
1.07397	6.31744
1.06818	6.31287
1.05658	6.30829
1.03906	6.30432
1.01721	6.30005
0.993652	6.29547
0.969849	6.29089
0.945862	6.28571
0.921143	6.28052
0.894592	6.27563
0.865417	6.27075
0.834106	6.26587
0.801147	6.26038
0.76709	6.2558
0.731995	6.25214
0.696411	6.25031
0.660522	6.24908
0.624573	6.24817
0.587952	6.24695
0.551331	6.24512
0.515381	6.24176
0.480957	6.23749
0.448059	6.23199
0.415649	6.22559
0.383423	6.21857
0.352051	6.21155
0.323425	6.20514
0.299255	6.19904
0.278687	6.19324
0.260742	6.18713
0.244385	6.18042
0.230164	6.1731
0.218262	6.16516
0.208374	6.15662
0.200256	6.14777
0.193726	6.13861
0.189087	6.12946
0.186951	6.12
0.187988	6.11053
0.192078	6.10107
0.197754	6.09161
0.203491	6.08185
0.20813	6.07178
0.211853	6.06171
0.214661	6.05164
0.217468	6.04126
0.219971	6.03088
0.221313	6.0202
0.220154	6.00922
0.215881	5.99792
0.210388	5.98663
0.205994	5.97565
0.203613	5.96497
0.202454	5.95428
0.200806	5.9436
0.197937	5.93323
0.193726	5.92285
0.188538	5.91248
0.182007	5.90179
0.174438	5.89081
0.166077	5.88013
0.157471	5.86975
0.147644	5.85968
0.135681	5.8493
0.121582	5.83801
0.107361	5.82642
0.0945435	5.8136
0.0830078	5.79987
0.0714111	5.78583
0.0593262	5.77271
0.0463867	5.76019
0.0336304	5.7486
0.0205078	5.73761
0.00646973	5.72723
-0.00927734	5.71686
-0.0266113	5.70618
-0.0449829	5.6955
-0.0631714	5.68512
-0.081543	5.67383
-0.100159	5.66162
-0.118408	5.6485
-0.135315	5.63507
-0.150818	5.62134
-0.166077	5.6073
-0.182312	5.59326
-0.199768	5.57922
-0.218445	5.56549
-0.237427	5.55237
-0.255737	5.53986
-0.271851	5.52887
-0.285522	5.51849
-0.299744	5.50903
-0.316833	5.49988
-0.335754	5.49072
-0.351135	5.48126
-0.356873	5.47119
-0.349121	5.46051
-0.32782	5.44861
-0.294067	5.43518
-0.250122	5.42053
-0.198303	5.40466
-0.139221	5.3891
-0.0737915	5.37354
-0.00268555	5.35797
0.0717773	5.34271
0.147583	5.32837
0.2229	5.31494
0.297363	5.30212
0.370361	5.28992
0.441284	5.27863
0.508972	5.26764
0.571533	5.25665
0.628784	5.24597
0.681458	5.23529
0.72998	5.22461
0.773987	5.21454
0.81134	5.20416
0.841675	5.19409
0.866699	5.18372
0.887756	5.17334
0.903687	5.16296
0.912476	5.15289
0.913086	5.14282
0.907715	5.13306
0.899048	5.12268
0.888916	5.1123
0.877258	5.10162
0.863159	5.09125
0.845398	5.08118
0.824585	5.0708
0.800659	5.06104
0.773987	5.05096
0.74469	5.0412
0.716064	5.03174
0.689758	5.02228
0.662781	5.01282
0.63031	5.00275
0.59082	4.99237
0.547546	4.98169
0.504578	4.9704
0.461853	4.95911
0.419312	4.94751
0.377991	4.93622
0.339233	4.92523
0.303162	4.91425
0.268311	4.90265
0.233765	4.89044
0.202637	4.87793
0.178345	4.86511
0.163025	4.85321
0.153992	4.84222
0.146301	4.83215
0.137146	4.82239
0.127808	4.81262
0.119629	4.80255
0.111084	4.79248
0.0991211	4.78088
0.083313	4.76654
0.0670166	4.74792
0.0543213	4.72534
0.0462646	4.70215
0.0419922	4.68109
0.0396729	4.66339
0.0385742	4.64783
0.0380859	4.63348
0.0383301	4.61975
0.0397339	4.60602
0.0426025	4.59198
0.0459595	4.57733
0.048645	4.56146
0.0500488	4.54498
0.050293	4.52789
0.0494995	4.51019
0.0479126	4.49188
0.0452271	4.47357
0.041626	4.45587
0.0368652	4.44
0.0317993	4.42566
0.0268555	4.41254
0.0220947	4.39911
0.0160522	4.38507
0.0078125	4.37042
-0.00238037	4.35608
-0.0137939	4.34235
-0.026123	4.32922
-0.0391235	4.31763
-0.0533447	4.30664
-0.0685425	4.29657
-0.0843506	4.28619
-0.0995483	4.2746
-0.113098	4.25903
-0.125732	4.23767
-0.139404	4.21082
-0.15448	4.18213
-0.170471	4.15497
-0.187012	4.13086
-0.205017	4.11011
-0.225281	4.09302
-0.245911	4.07898
-0.265442	4.06708
-0.284607	4.05609
-0.304382	4.0451
-0.32428	4.0329
-0.342041	4.01794
-0.356995	3.99902
-0.3703	3.97583
-0.382874	3.94897
-0.394653	3.91907
-0.405884	3.88702
-0.416809	3.85254
-0.428528	3.81622
-0.440613	3.78052
-0.453491	3.74786
-0.466797	3.71857
-0.479492	3.6911
-0.490967	3.66241
-0.500671	3.6319
-0.509216	3.60107
-0.517212	3.57208
-0.523926	3.54553
-0.528442	3.5202
-0.527771	3.49548
-0.519043	3.47137
-0.499939	3.44879
-0.470032	3.42865
-0.42981	3.41156
-0.380493	3.39722
-0.323181	3.38409
-0.259155	3.37158
-0.189392	3.35938
-0.115479	3.34717
-0.0386353	3.33527
0.039856	3.32275
0.119629	3.30933
0.199951	3.29468
0.280151	3.27881
0.360657	3.26172
0.442932	3.24432
0.527039	3.22693
0.611267	3.21014
0.691223	3.19397
0.761475	3.17596
0.817749	3.1546
0.859558	3.12988
0.890503	3.10455
0.915222	3.08258
0.935425	3.06519
0.950745	3.05145
0.960693	3.03925
0.965881	3.02704
0.966858	3.01392
0.963379	2.99927
0.954468	2.98218
0.939392	2.96234
0.918335	2.94067
0.892395	2.91901
0.863281	2.89917
0.833008	2.88055
0.803223	2.86224
0.774292	2.84332
0.745178	2.82471
0.714539	2.80762
0.681335	2.79175
0.645691	2.77618
0.608459	2.76001
0.571777	2.74414
0.535706	2.72919
0.499817	2.71484
0.462524	2.70142
0.423462	2.68921
0.384338	2.67761
0.347107	2.66602
0.312622	2.6532
0.280579	2.63916
0.249573	2.62543
0.218994	2.61292
0.188538	2.60162
0.159119	2.59094
0.131409	2.58026
0.106506	2.56866
0.0847168	2.55615
0.0652466	2.54364
0.0471191	2.53082
0.0303345	2.51801
0.015686	2.50427
0.0045166	2.49054
-0.003479	2.4762
-0.00927734	2.46155
-0.0122681	2.44598
-0.0103149	2.4295
-0.00274658	2.41241
0.00805664	2.39502
0.0183716	2.37793
0.0274048	2.35992
0.0355225	2.3407
0.0429077	2.32025
0.0479736	2.2995
0.0499878	2.27966
0.0496826	2.26135
0.0482178	2.24426
0.0441284	2.22809
0.0337524	2.21222
0.0150146	2.19696
-0.00952148	2.1817
-0.0346069	2.16614
-0.0567627	2.15027
-0.0774536	2.13348
-0.0985107	2.11517
-0.120361	2.09534
-0.141785	2.07428
-0.16156	2.05261
-0.179626	2.03186
-0.197205	2.01233
-0.214905	1.99402
-0.233154	1.97632
-0.251587	1.95831
-0.269714	1.93939
-0.287415	1.91925
-0.30481	1.89636
-0.321777	1.8692
-0.33844	1.83624
-0.35498	1.79993
-0.371399	1.76453
-0.387756	1.7334
-0.404724	1.70471
-0.422729	1.67267
-0.441833	1.63422
-0.460327	1.59058
-0.476929	1.54816
-0.491699	1.51245
-0.505737	1.48407
-0.519592	1.46057
-0.532776	1.43921
-0.544556	1.41815
-0.555908	1.39618
-0.566772	1.37421
-0.576599	1.35223
-0.5849	1.33026
-0.59259	1.30646
-0.601379	1.27838
-0.611816	1.24451
-0.622131	1.203
-0.631042	1.15601
-0.638	1.10687
-0.644592	1.06018
-0.651245	1.0202
-0.657654	0.987854
-0.662598	0.960999
-0.66626	0.93689
-0.6698	0.913086
-0.674744	0.888367
-0.680908	0.863647
-0.687317	0.840149
-0.692261	0.818176
-0.695251	0.79834
-0.697632	0.780945
-0.701294	0.765686
-0.706909	0.752258
-0.713623	0.740967
-0.720276	0.730286
-0.727295	0.719604
-0.73468	0.708618
-0.741455	0.696106
-0.746399	0.681458
-0.749146	0.664978
-0.749939	0.646362
-0.748596	0.625
-0.743042	0.600281
-0.730225	0.571289
-0.706482	0.538635
-0.670349	0.504761
-0.622253	0.473633
-0.564392	0.447693
-0.498901	0.426025
-0.426575	0.405884
-0.347229	0.385132
-0.262085	0.36438
-0.175659	0.344543
-0.0930176	0.326538
-0.0154419	0.310059
0.0599976	0.295105
0.13678	0.280762
0.214966	0.266418
0.292847	0.25177
0.369324	0.236511
0.443787	0.220337
0.514893	0.202942
0.580505	0.185547
0.639038	0.169067
0.690247	0.155029
0.734314	0.143127
0.771484	0.133057
0.800903	0.122375
0.823547	0.110474
0.839844	0.0958252
0.850037	0.0778198
0.854065	0.0540161
0.852539	0.0238037
0.846375	-0.0109863
0.835754	-0.0476074
0.819763	-0.0817871
0.798523	-0.112915
0.772827	-0.141296
0.744324	-0.167847
0.71344	-0.192261
0.680786	-0.213928
0.646912	-0.233459
0.612244	-0.25116
0.576355	-0.268555
0.539429	-0.285645
0.501709	-0.302124
0.464111	-0.317993
0.426453	-0.333557
0.388611	-0.349426
0.350159	-0.366516
0.311707	-0.385437
0.273499	-0.406494
0.23468	-0.429382
0.195129	-0.454102
0.157043	-0.479736
0.122131	-0.504761
0.0915527	-0.527954
0.0634766	-0.548401
0.0368042	-0.566101
0.0118408	-0.582581
-0.010498	-0.598755
-0.0301514	-0.614929
-0.0476074	-0.631409
-0.0627441	-0.648193
-0.0754395	-0.664978
-0.0853271	-0.682373
-0.0927734	-0.701294
-0.0988159	-0.723877
-0.103149	-0.751343
-0.105408	-0.783691
-0.105225	-0.820313
-0.10321	-0.858459
-0.101013	-0.895081
-0.0997925	-0.928955
-0.0991821	-0.959473
-0.0984497	-0.987244
-0.0965576	-1.01349
-0.0933838	-1.03882
-0.0908203	-1.06201
-0.0909424	-1.08337
-0.0950317	-1.10199
-0.102112	-1.11908
-0.110107	-1.13678
-0.117676	-1.15692
-0.125	-1.18042
-0.132385	-1.20758
-0.139954	-1.23993
-0.148376	-1.27747
-0.158264	-1.31989
-0.170105	-1.36658
-0.182617	-1.41724
-0.195251	-1.47247
-0.207886	-1.53046
-0.221191	-1.58936
-0.236267	-1.64795
-0.254639	-1.70715
-0.276794	-1.77216
-0.300964	-1.85425
-0.324097	-1.9635
-0.344482	-2.0993
-0.362549	-2.24945
-0.380127	-2.39716
-0.397766	-2.53143
-0.415955	-2.64862
-0.434692	-2.74841
-0.453064	-2.83234
-0.470764	-2.90314
-0.487854	-2.96692
-0.504883	-3.03223
-0.522217	-3.11432
-0.538574	-3.22479
-0.55365	-3.36456
-0.567444	-3.51898
-0.582275	-3.66913
-0.598877	-3.80646
-0.616089	-3.93341
-0.63269	-4.05609
-0.648254	-4.17572
-0.663391	-4.2865
-0.677612	-4.38171
-0.689941	-4.4574
-0.70105	-4.51538
-0.712097	-4.55933
-0.723633	-4.5932
-0.734375	-4.62036
-0.743408	-4.64264
-0.750244	-4.66064
-0.755737	-4.67468
-0.761108	-4.68506
-0.766968	-4.69208
-0.772339	-4.69604
-0.776672	-4.69788
-0.779297	-4.69879
-0.780823	-4.70093
-0.781616	-4.70642
-0.782654	-4.71802
-0.785217	-4.73572
-0.78949	-4.75891
-0.79364	-4.78516
-0.795471	-4.81445
-0.794373	-4.84741
-0.79187	-4.88251
-0.789551	-4.91486
-0.788757	-4.93835
-0.789063	-4.95026
-0.790527	-4.95361
-0.792358	-4.95636
-0.793701	-4.96582
-0.794067	-4.98444
-0.793701	-5.00885
-0.793701	-5.03357
-0.7948	-5.05554
-0.796814	-5.07294
-0.7995	-5.08514
-0.802002	-5.09277
-0.804565	-5.09705
-0.807007	-5.09827
-0.809753	-5.09735
-0.813049	-5.09491
-0.817017	-5.09094
-0.821167	-5.08545
-0.825073	-5.07904
-0.827271	-5.07202
-0.826355	-5.0647
-0.820557	-5.05707
-0.807983	-5.04974
-0.785767	-5.04272
-0.75177	-5.03601
-0.7052	-5.0293
-0.647156	-5.02319
-0.579651	-5.01801
-0.504272	-5.01312
