-0.0810547	0.00274658	
-0.078064	-0.0164795	
-0.0753174	-0.0286865	
-0.0726318	-0.03479	
-0.0701294	-0.0354004	
-0.067688	-0.0317383	
-0.0651855	-0.0256348	
-0.062561	-0.0192261	
-0.0599976	-0.015564	
-0.057373	-0.0161743	
-0.0547485	-0.0204468	
-0.0521851	-0.0280762	
-0.0497437	-0.0390625	
-0.0474854	-0.0515747	
-0.0455322	-0.0634766	
-0.0439453	-0.0723267	
-0.0427856	-0.0793457	
-0.0420532	-0.0830078	
-0.041626	-0.0823975	
-0.0413208	-0.0787354	
-0.0410767	-0.0720215	
-0.0408325	-0.0634766	
-0.0404053	-0.0558472	
-0.039917	-0.0509644	
-0.0392456	-0.0509644	
-0.0384521	-0.0543213	
-0.0376587	-0.0585938	
-0.0369263	-0.0643921	
-0.0362549	-0.0708008	
-0.0358887	-0.0775146	
-0.0357056	-0.0823975	
-0.0357666	-0.0863647	
-0.0360107	-0.0891113	
-0.0363159	-0.0909424	
-0.036499	-0.0933838	
-0.0366211	-0.0961304	
-0.036438	-0.0985718	
-0.0361328	-0.101013	
-0.0356445	-0.10437	
-0.0350952	-0.105896	
-0.0346069	-0.10498	
-0.0341797	-0.101929	
-0.0338745	-0.0961304	
-0.0338135	-0.0878906	
-0.0338745	-0.0814819	
-0.0338745	-0.0778198	
-0.0338745	-0.0775146	
-0.0335693	-0.0799561	
-0.0330811	-0.0842285	
-0.0324097	-0.088501	
-0.0314941	-0.0921631	
-0.0304565	-0.0958252	
-0.0292358	-0.100098	
-0.027771	-0.105591	
-0.026062	-0.109863	
-0.0241089	-0.111389	
-0.0217896	-0.110168	
-0.0192261	-0.107727	
-0.0162354	-0.101318	
-0.0130005	-0.0888062	
-0.00958252	-0.0738525	
-0.00610352	-0.0567627	
-0.00274658	-0.0390625	
0.000244141	-0.0234985	
0.00274658	-0.010376	
0.00439453	-0.00335693	
0.00518799	-0.00549316	
0.00494385	-0.0161743	
0.00384521	-0.0320435	
0.00183105	-0.0494385	
-0.00109863	-0.065918	
-0.0045166	-0.0805664	
-0.00811768	-0.0921631	
-0.0113525	-0.0979614	
-0.013855	-0.0979614	
-0.0154419	-0.0949097	
-0.0159912	-0.0912476	
-0.0154419	-0.0878906	
-0.013916	-0.0860596	
-0.0118408	-0.0857544	
-0.00946045	-0.0860596	
-0.00714111	-0.0857544	
-0.00512695	-0.0860596	
-0.00360107	-0.0878906	
-0.00268555	-0.090332	
-0.00231934	-0.0930786	
-0.00238037	-0.09552	
-0.00286865	-0.098877	
-0.00354004	-0.101929	
-0.00421143	-0.103455	
-0.00482178	-0.101929	
-0.0055542	-0.0973511	
-0.00640869	-0.090332	
-0.00750732	-0.0811768	
-0.0088501	-0.0708008	
-0.0105591	-0.0616455	
-0.0126343	-0.0552368	
-0.0150146	-0.0540161	
-0.0177002	-0.0585938	
-0.0205688	-0.0665283	
-0.0234375	-0.0741577	
-0.0262451	-0.0790405	
-0.0288086	-0.0802612	
-0.031189	-0.078125	
-0.0332031	-0.0741577	
-0.0349121	-0.0692749	
-0.0360718	-0.0637817	
-0.0366211	-0.06073	
-0.036377	-0.0610352	
-0.0354614	-0.0650024	
-0.0338745	-0.0732422	
-0.0317383	-0.0848389	
-0.0292969	-0.0976563	
-0.0269775	-0.108948	
-0.0250244	-0.118408	
-0.0237427	-0.126038	
-0.0232544	-0.13092	
-0.0236206	-0.132141	
-0.0247803	-0.13031	
-0.0264893	-0.125732	
-0.0282593	-0.117798	
-0.0297241	-0.106812	
-0.0305786	-0.0946045	
-0.0307007	-0.0848389	
-0.0299683	-0.0787354	
-0.0283813	-0.0769043	
-0.026001	-0.0796509	
-0.0230103	-0.0854492	
-0.0196533	-0.0921631	
-0.0161743	-0.098877	
-0.0127563	-0.10437	
-0.00958252	-0.108643	
-0.0067749	-0.108337	
-0.0043335	-0.102539	
-0.00238037	-0.0946045	
-0.000854492	-0.0854492	
0.000183105	-0.0759888	
0.000854492	-0.0683594	
0.00109863	-0.0656128	
0.000671387	-0.0689697	
-0.000488281	-0.0762939	
-0.00231934	-0.0863647	
-0.00488281	-0.0973511	
-0.00811768	-0.108948	
-0.0120239	-0.120239	
-0.0164185	-0.13031	
-0.0210571	-0.135498	
-0.0258179	-0.133667	
-0.0303955	-0.127563	
-0.03479	-0.120239	
-0.0388184	-0.11322	
-0.0425415	-0.107727	
-0.0459595	-0.103455	
-0.0490723	-0.100098	
-0.0519409	-0.0991821	
-0.0546875	-0.101318	
-0.057373	-0.102844	
-0.0600586	-0.102539	
-0.0627441	-0.101013	
-0.0654907	-0.0982666	
-0.0683594	-0.093689	
-0.0713501	-0.0878906	
-0.074585	-0.0823975	
-0.0778809	-0.0793457	
-0.0813599	-0.0796509	
-0.0848389	-0.0839233	
-0.0881958	-0.0921631	
-0.0914307	-0.101013	
-0.0945435	-0.111084	
-0.0973511	-0.12207	
-0.0998535	-0.131531	
-0.102173	-0.13855	
-0.104309	-0.142212	
-0.106384	-0.140686	
-0.108521	-0.133667	
-0.110718	-0.124817	
-0.113037	-0.115356	
-0.11554	-0.107117	
-0.118164	-0.101013	
-0.12085	-0.0979614	
-0.123657	-0.0967407	
-0.126526	-0.0961304	
-0.129333	-0.0979614	
-0.131958	-0.101624	
-0.134155	-0.105591	
-0.135803	-0.107422	
-0.136902	-0.107117	
-0.137329	-0.10437	
-0.137085	-0.101013	
-0.136169	-0.098877	
-0.134583	-0.0979614	
-0.132629	-0.0970459	
-0.130432	-0.0958252	
-0.128235	-0.09552	
-0.126282	-0.0970459	
-0.124634	-0.0997925	
-0.123352	-0.101318	
-0.122498	-0.100403	
-0.122009	-0.0970459	
-0.121765	-0.0909424	
-0.121826	-0.0842285	
-0.122131	-0.0799561	
-0.122498	-0.0772095	
-0.123047	-0.0744629	
-0.123596	-0.0726318	
-0.124207	-0.0741577	
-0.124878	-0.0793457	
-0.12561	-0.0866699	
-0.126404	-0.0952148	
-0.12738	-0.100403	
-0.128906	-0.102234	
-0.130981	-0.100708	
-0.133789	-0.09552	
-0.137329	-0.0875854	
-0.141724	-0.0787354	
-0.146729	-0.0698853	
-0.152283	-0.0601196	
-0.158081	-0.0515747	
-0.164001	-0.0469971	
-0.169861	-0.0469971	
-0.175415	-0.0488281	
-0.180664	-0.0500488	
-0.185486	-0.0500488	
-0.190063	-0.0494385	
-0.194397	-0.0509644	
-0.198547	-0.0552368	
-0.202454	-0.0616455	
-0.206055	-0.0704956	
-0.209351	-0.0799561	
-0.21228	-0.0891113	
-0.214905	-0.0982666	
-0.217163	-0.106506	
-0.219177	-0.11322	
-0.220825	-0.117188	
-0.222168	-0.117188	
-0.223267	-0.115356	
-0.224243	-0.114136	
-0.225098	-0.114746	
-0.225891	-0.116577	
-0.226563	-0.117798	
-0.227234	-0.117798	
-0.228027	-0.115967	
-0.228943	-0.111694	
-0.230103	-0.106201	
-0.231445	-0.100098	
-0.233093	-0.0949097	
-0.235046	-0.0909424	
-0.237305	-0.0888062	
-0.239929	-0.0897217	
-0.242737	-0.0946045	
-0.245728	-0.103149	
-0.248718	-0.112305	
-0.25177	-0.118408	
-0.254639	-0.12146	
-0.257324	-0.122986	
-0.259766	-0.123291	
-0.261902	-0.12146	
-0.263733	-0.118408	
-0.265381	-0.114441	
-0.266846	-0.110168	
-0.268188	-0.106812	
-0.26947	-0.10376	
-0.27063	-0.102234	
-0.271484	-0.101624	
-0.27179	-0.101318	
-0.271545	-0.101929	
-0.270752	-0.101929	
-0.269348	-0.102234	
-0.267456	-0.103455	
-0.265076	-0.104675	
-0.262451	-0.104675	
-0.259644	-0.100708	
-0.256958	-0.0909424	
-0.254456	-0.0756836	
-0.252075	-0.0537109	
-0.249939	-0.0244141	
-0.248047	0.0125122	
-0.246582	0.055542	
-0.245728	0.102234	
-0.245483	0.151367	
-0.245972	0.202332	
-0.247314	0.249329	
-0.24939	0.287781	
-0.252136	0.315247	
-0.255432	0.330811	
-0.258911	0.331116	
-0.26239	0.313721	
-0.265747	0.278931	
-0.268799	0.228577	
-0.271484	0.163269	
-0.273865	0.0869751	
-0.276001	0.00732422	
-0.277893	-0.0686646	
-0.279663	-0.134888	
-0.281433	-0.187988	
-0.283142	-0.22644	
-0.28479	-0.249329	
-0.286438	-0.253601	
-0.288025	-0.241699	
-0.289551	-0.217285	
-0.291077	-0.186462	
-0.292664	-0.155334	
-0.29425	-0.126038	
-0.295898	-0.100708	
-0.297607	-0.0799561	
-0.299255	-0.065918	
-0.301025	-0.0604248	
-0.302856	-0.0619507	
-0.304688	-0.0674438	
-0.30658	-0.072937	
-0.308472	-0.0765991	
-0.310425	-0.0775146	
-0.312317	-0.0744629	
-0.314209	-0.0686646	
-0.31604	-0.06073	
-0.31781	-0.0527954	
-0.319458	-0.0463867	
-0.321045	-0.0430298	
-0.322449	-0.0427246	
-0.323792	-0.045166	
-0.325012	-0.0491333	
-0.326172	-0.0531006	
-0.327271	-0.0549316	
-0.328308	-0.0537109	
-0.329163	-0.0497437	
-0.329834	-0.0430298	
-0.330078	-0.0369263	
-0.329712	-0.0338745	
-0.328796	-0.0332642	
-0.327148	-0.0350952	
-0.32489	-0.039978	
-0.322083	-0.045166	
-0.318848	-0.0479126	
-0.315369	-0.0494385	
-0.31189	-0.0497437	
-0.308594	-0.0473022	
-0.305542	-0.0424194	
-0.302856	-0.0357056	
-0.300415	-0.0280762	
-0.298157	-0.0201416	
-0.296021	-0.0146484	
-0.294067	-0.012207	
-0.292236	-0.0100708	
-0.290833	-0.00610352	
-0.289978	-0.00213623	
-0.289795	-0.000305176	
-0.290405	-0.000915527	
-0.291931	-0.00396729	
-0.294312	-0.00732422	
-0.297424	-0.0100708	
-0.301086	-0.0125122	
-0.305115	-0.0146484	
-0.309204	-0.0161743	
-0.313171	-0.0164795	
-0.316895	-0.0152588	
-0.320313	-0.012207	
-0.323425	-0.00701904	
-0.326294	-0.000305176	
-0.328918	0.00793457	
-0.331299	0.0192261	
-0.333252	0.0326538	
-0.334534	0.045166	
-0.335205	0.0567627	
-0.335144	0.0665283	
-0.334473	0.0720215	
-0.333069	0.0726318	
-0.330994	0.0680542	
-0.328552	0.06073	
-0.325928	0.0512695	
-0.323425	0.0418091	
-0.321228	0.0344849	
-0.319519	0.0308228	
-0.318176	0.0323486	
-0.317139	0.0384521	
-0.316284	0.0494385	
-0.315491	0.0622559	
-0.314575	0.0753784	
-0.313416	0.088501	
-0.31189	0.100098	
-0.309998	0.109558	
-0.307739	0.116882	
-0.305115	0.122986	
-0.302185	0.128479	
-0.29895	0.134583	
-0.295532	0.142212	
-0.29187	0.149841	
-0.287964	0.155945	
-0.283752	0.161438	
-0.279175	0.167236	
-0.274292	0.173035	
-0.269165	0.178528	
-0.263672	0.183105	
-0.257874	0.187683	
-0.25177	0.194397	
-0.245361	0.203552	
-0.238647	0.213318	
-0.23175	0.221558	
-0.22467	0.227661	
-0.217346	0.232239	
-0.209839	0.236206	
-0.202148	0.239563	
-0.194397	0.242615	
-0.186523	0.246277	
-0.17865	0.252686	
-0.170654	0.261536	
-0.162659	0.274048	
-0.154602	0.287781	
-0.146545	0.299988	
-0.13855	0.309448	
-0.130493	0.316772	
-0.122498	0.32135	
-0.114563	0.32135	
-0.106812	0.317078	
-0.0991211	0.310364	
-0.0916138	0.302429	
-0.0842896	0.292053	
-0.0772095	0.27832	
-0.0703125	0.263367	
-0.0635986	0.247192	
-0.0571289	0.231934	
-0.0508423	0.219116	
-0.0447998	0.208435	
-0.0389404	0.200806	
-0.0332642	0.196838	
-0.027832	0.197449	
-0.022644	0.201416	
-0.0175781	0.205688	
-0.0126953	0.205994	
-0.00799561	0.19989	
-0.003479	0.187683	
0.000793457	0.171204	
0.00482178	0.150452	
0.00848389	0.125732	
0.0118408	0.098877	
0.0148926	0.0714111	
0.0175171	0.045166	
0.0197754	0.0228882	
0.0216675	0.00549316	
0.0233765	-0.00701904	
0.0249023	-0.0164795	
0.0264282	-0.0228882	
0.02771	-0.027771	
0.0288086	-0.0305176	
0.0296021	-0.0317383	
0.0303345	-0.0323486	
0.0310669	-0.0341797	
0.0319824	-0.0375366	
0.03302	-0.0418091	
0.0342407	-0.0466919	
0.0357056	-0.0497437	
0.0374756	-0.0518799	
0.0394897	-0.0512695	
0.041687	-0.0488281	
0.0438843	-0.0466919	
0.0460205	-0.0482178	
0.0479736	-0.0518799	
0.0498047	-0.0570679	
0.0513916	-0.062561	
0.0527954	-0.0683594	
0.0541382	-0.0738525	
0.0554199	-0.0787354	
0.0566406	-0.0820923	
0.0578613	-0.083313	
0.059021	-0.0820923	
0.0600586	-0.0796509	
0.0610352	-0.0778198	
0.0618896	-0.0787354	
0.062561	-0.0823975	
0.0630493	-0.0872803	
0.0633545	-0.0921631	
0.0634766	-0.0967407	
0.0634766	-0.0985718	
0.0634155	-0.0970459	
0.0634155	-0.0921631	
0.0634766	-0.0866699	
0.0638428	-0.0830078	
0.0643921	-0.0814819	
0.0651245	-0.0817871	
0.0661011	-0.0827026	
0.0671997	-0.0839233	
0.0683594	-0.0848389	
0.0696411	-0.085144	
0.0709229	-0.0845337	
0.0722656	-0.083313	
0.0736084	-0.0805664	
0.0748291	-0.0744629	
0.0758667	-0.0665283	
0.0765991	-0.0613403	
0.0769043	-0.0592041	
0.0767822	-0.0592041	
0.0760498	-0.0598145	
0.074707	-0.0595093	
0.0727539	-0.0582886	
0.0703735	-0.0576782	
0.067627	-0.0595093	
0.0646973	-0.0637817	
0.0618286	-0.0686646	
0.05896	-0.0738525	
0.0563965	-0.0796509	
0.0540161	-0.0845337	
0.0519409	-0.0872803	
0.0501099	-0.0875854	
0.0484619	-0.0854492	
0.0469971	-0.0799561	
0.0456543	-0.0708008	
0.0443726	-0.0604248	
0.0431519	-0.0506592	
0.0419922	-0.0427246	
0.0408325	-0.0375366	
0.0397339	-0.0360107	
0.0386353	-0.0375366	
0.0375977	-0.0405884	
0.0365601	-0.0439453	
0.0354614	-0.0491333	
0.0341797	-0.057373	
0.0327148	-0.0680542	
0.0309448	-0.0796509	
0.0289917	-0.0909424	
0.0267944	-0.100098	
0.024353	-0.107117	
0.0218506	-0.111084	
0.0195923	-0.109253	
0.0178833	-0.0991821	
0.0169067	-0.0823975	
0.0166626	-0.0613403	
0.017334	-0.0366211	
0.0189209	-0.0128174	
0.0211792	0.00457764	
0.0241089	0.0128174	
0.0272827	0.0128174	
0.0304565	0.00579834	
0.0333862	-0.00610352	
0.0358276	-0.0210571	
0.0377808	-0.0369263	
0.0391846	-0.0506592	
0.0400391	-0.0595093	
0.0405273	-0.0619507	
0.0407104	-0.0595093	
0.0407715	-0.0531006	
0.0407715	-0.0457764	
0.0407715	-0.0402832	
0.0408936	-0.0375366	
0.0411377	-0.0363159	
0.0413818	-0.0363159	
0.0413818	-0.0378418	
0.0410156	-0.0405884	
0.0401611	-0.0436401	
0.0386353	-0.0485229	
0.036438	-0.0546265	
0.0336304	-0.0598145	
0.0303345	-0.0646973	
0.0266724	-0.0701904	
0.0230103	-0.0753784	
0.0195923	-0.0787354	
0.0166016	-0.0796509	
0.0142822	-0.0790405	
0.0125732	-0.0769043	
0.0115967	-0.0735474	
0.0111084	-0.0695801	
0.0109863	-0.0653076	
0.0111084	-0.0595093	
0.0111694	-0.0543213	
0.0111694	-0.0515747	
0.0110474	-0.0494385	
0.0107422	-0.0463867	
0.010376	-0.0430298	
0.0100708	-0.0411987	
0.00982666	-0.0402832	
0.00976563	-0.0411987	
0.0100098	-0.0427246	
0.0106201	-0.0436401	
0.0115967	-0.0436401	
0.0128784	-0.0430298	
0.0142822	-0.0442505	
0.0158691	-0.0482178	
0.017395	-0.0521851	
0.0188599	-0.0546265	
0.0203247	-0.0570679	
0.0217285	-0.0592041	
0.0231323	-0.0595093	
0.0244141	-0.0570679	
0.0257568	-0.0521851	
0.0273438	-0.0460815	
0.0292358	-0.0396729	
0.0315552	-0.0360107	
0.0341797	-0.0366211	
0.0372314	-0.0408936	
0.0405273	-0.0491333	
0.0439453	-0.0613403	
0.0474854	-0.0738525	
0.0509644	-0.0814819	
0.0541992	-0.0839233	
0.0570679	-0.083313	
0.0595703	-0.0796509	
0.0617065	-0.0723267	
0.0634766	-0.0634766	
0.0649414	-0.0567627	
0.0661011	-0.0540161	
0.0668945	-0.055542	
0.0673828	-0.0613403	
0.067749	-0.0692749	
0.0679932	-0.0762939	
0.0681763	-0.0796509	
0.0682983	-0.0787354	
0.0682983	-0.0744629	
0.0681763	-0.0674438	
0.0679932	-0.0598145	
0.067627	-0.0527954	
0.0668945	-0.0469971	
0.0654907	-0.0430298	
0.0632935	-0.0408936	
0.0601196	-0.0393677	
0.0558472	-0.0366211	
0.0505981	-0.032959	
0.0444336	-0.0299072	
0.0375366	-0.0268555	
0.0302734	-0.0247192	
0.0227051	-0.0244141	
0.0151367	-0.0259399	
0.0078125	-0.0317383	
0.000793457	-0.0415039	
-0.0057373	-0.0546265	
-0.0117798	-0.0662231	
-0.0175171	-0.072937	
-0.0229492	-0.0747681	
